question_bank_code,question_code,question_type_code,stem,options_json,answer_text,analysis_text
workplace_safety_bank,workplace_safety_bank_q010,single_choice,以下哪项最能体现个人防护必须按作业要求执行，不能凭感觉省略。,"[{""key"": ""A"", ""text"": ""为了赶时间先干再说""}, {""key"": ""B"", ""text"": ""确认 PPE 齐全""}, {""key"": ""C"", ""text"": ""先把事情放一放，等有空再处理""}, {""key"": ""D"", ""text"": ""说明作业风险""}]",B,题目考的是原则落地。确认 PPE 齐全更符合 个人防护必须按作业要求执行，不能凭感觉省略。 的要求。
workplace_safety_bank,workplace_safety_bank_q011,multiple_choice,关于员工要进行有粉尘的操作，但嫌佩戴防护用品麻烦。的处理，以下做法正确的是：,"[{""key"": ""A"", ""text"": ""确认 PPE 齐全""}, {""key"": ""B"", ""text"": ""说明作业风险""}, {""key"": ""C"", ""text"": ""为了赶时间先干再说""}, {""key"": ""D"", ""text"": ""开工前复核""}]","A,B,D",正确做法应覆盖关键步骤：确认 PPE 齐全、说明作业风险、开工前复核；为了赶时间先干再说则容易放大 职业伤害、违规作业。
workplace_safety_bank,workplace_safety_bank_q012,true_false,在员工要进行有粉尘的操作，但嫌佩戴防护用品麻烦。的场景里，为了赶时间先干再说也可以作为优先做法。,"[{""key"": ""A"", ""text"": ""正确""}, {""key"": ""B"", ""text"": ""错误""}]",B,错误。这样做会让 职业伤害、违规作业 更容易发生，不符合 个人防护必须按作业要求执行，不能凭感觉省略。。
workplace_safety_bank,workplace_safety_bank_q013,short_answer,简述该场景下的处理顺序。,,确认 PPE 齐全；说明作业风险；开工前复核。,答案应体现顺序感和责任感，不能跳过前置确认步骤。
workplace_safety_bank,workplace_safety_bank_q014,short_answer,为什么不能只采取“为了赶时间先干再说”？,,因为这会让职业伤害、违规作业，也无法落实个人防护必须按作业要求执行，不能凭感觉省略。。,主观题要写出风险和原则两个层面，不要只写口号。
workplace_safety_bank,workplace_safety_bank_q015,case_study,员工要进行有粉尘的操作，但嫌佩戴防护用品麻烦。请结合管理场景写出你的处理方案。,,先确认 PPE 齐全，再说明作业风险，最后开工前复核；同时避免为了赶时间先干再说，以免职业伤害、违规作业。,案例题强调可执行方案：先定事实与边界，再安排动作和跟进。
workplace_safety_bank,workplace_safety_bank_q016,scenario_analysis,请分析员工要进行有粉尘的操作，但嫌佩戴防护用品麻烦。中的主要风险点，并说明如何闭环。,,主要风险是职业伤害、违规作业。闭环上应先确认 PPE 齐全，再说明作业风险，并通过开工前复核或后续跟进确认结果。,分析题要同时覆盖风险识别、动作顺序和结果确认。
workplace_safety_bank,workplace_safety_bank_q017,single_choice,设备异常后需要紧急停机，现场还有几名员工没有听到通知。在这种情况下，最优先的做法是：,"[{""key"": ""A"", ""text"": ""立即停机并广播通知，组织撤离后再按流程报告。""}, {""key"": ""B"", ""text"": ""只在对讲机里说一句就结束""}, {""key"": ""C"", ""text"": ""先不处理，等情况更明显再说""}, {""key"": ""D"", ""text"": ""只口头提醒，不确认执行结果""}]",A,应急处置要快速通知、快速撤离、快速报告。。立即停机并广播通知，组织撤离后再按流程报告。，这样才能先控制住 信息漏传、二次事故。
workplace_safety_bank,workplace_safety_bank_q018,single_choice,以下哪项最能体现应急处置要快速通知、快速撤离、快速报告。,"[{""key"": ""A"", ""text"": ""只在对讲机里说一句就结束""}, {""key"": ""B"", ""text"": ""立即停机""}, {""key"": ""C"", ""text"": ""先把事情放一放，等有空再处理""}, {""key"": ""D"", ""text"": ""组织撤离""}]",B,题目考的是原则落地。立即停机更符合 应急处置要快速通知、快速撤离、快速报告。 的要求。
workplace_safety_bank,workplace_safety_bank_q019,multiple_choice,关于设备异常后需要紧急停机，现场还有几名员工没有听到通知。的处理，以下做法正确的是：,"[{""key"": ""A"", ""text"": ""立即停机""}, {""key"": ""B"", ""text"": ""组织撤离""}, {""key"": ""C"", ""text"": ""只在对讲机里说一句就结束""}, {""key"": ""D"", ""text"": ""按流程报告""}]","A,B,D",正确做法应覆盖关键步骤：立即停机、组织撤离、按流程报告；只在对讲机里说一句就结束则容易放大 信息漏传、二次事故。
workplace_safety_bank,workplace_safety_bank_q020,true_false,在设备异常后需要紧急停机，现场还有几名员工没有听到通知。的场景里，立即停机并广播通知，组织撤离后再按流程报告。是合适的优先动作。,"[{""key"": ""A"", ""text"": ""正确""}, {""key"": ""B"", ""text"": ""错误""}]",A,正确。题干描述的做法符合先控风险、再推进后续动作的原则。
workplace_safety_bank,workplace_safety_bank_q021,short_answer,简述该场景下的处理顺序。,,立即停机；组织撤离；按流程报告。,答案应体现顺序感和责任感，不能跳过前置确认步骤。
workplace_safety_bank,workplace_safety_bank_q022,short_answer,为什么不能只采取“只在对讲机里说一句就结束”？,,因为这会让信息漏传、二次事故，也无法落实应急处置要快速通知、快速撤离、快速报告。。,主观题要写出风险和原则两个层面，不要只写口号。
workplace_safety_bank,workplace_safety_bank_q023,case_study,设备异常后需要紧急停机，现场还有几名员工没有听到通知。请结合管理场景写出你的处理方案。,,先立即停机，再组织撤离，最后按流程报告；同时避免只在对讲机里说一句就结束，以免信息漏传、二次事故。,案例题强调可执行方案：先定事实与边界，再安排动作和跟进。
workplace_safety_bank,workplace_safety_bank_q024,scenario_analysis,请分析设备异常后需要紧急停机，现场还有几名员工没有听到通知。中的主要风险点，并说明如何闭环。,,主要风险是信息漏传、二次事故。闭环上应先立即停机，再组织撤离，并通过按流程报告或后续跟进确认结果。,分析题要同时覆盖风险识别、动作顺序和结果确认。
service_standard_bank,service_standard_bank_q001,single_choice,门店早班迎宾时，客户刚进门，前台还在低头整理文件。在这种情况下，最优先的做法是：,"[{""key"": ""A"", ""text"": ""第一时间问候客户，主动引导并使用统一话术。""}, {""key"": ""B"", ""text"": ""先忙完手头事再说""}, {""key"": ""C"", ""text"": ""先不处理，等情况更明显再说""}, {""key"": ""D"", ""text"": ""只口头提醒，不确认执行结果""}]",A,服务规范先体现在第一响应和标准话术上。。第一时间问候客户，主动引导并使用统一话术。，这样才能先控制住 首印象差、服务不一致。
service_standard_bank,service_standard_bank_q002,single_choice,以下哪项最能体现服务规范先体现在第一响应和标准话术上。,"[{""key"": ""A"", ""text"": ""先忙完手头事再说""}, {""key"": ""B"", ""text"": ""第一时间问候""}, {""key"": ""C"", ""text"": ""先把事情放一放，等有空再处理""}, {""key"": ""D"", ""text"": ""主动引导客户""}]",B,题目考的是原则落地。第一时间问候更符合 服务规范先体现在第一响应和标准话术上。 的要求。
service_standard_bank,service_standard_bank_q003,multiple_choice,关于门店早班迎宾时，客户刚进门，前台还在低头整理文件。的处理，以下做法正确的是：,"[{""key"": ""A"", ""text"": ""第一时间问候""}, {""key"": ""B"", ""text"": ""主动引导客户""}, {""key"": ""C"", ""text"": ""先忙完手头事再说""}, {""key"": ""D"", ""text"": ""使用统一话术""}]","A,B,D",正确做法应覆盖关键步骤：第一时间问候、主动引导客户、使用统一话术；先忙完手头事再说则容易放大 首印象差、服务不一致。
service_standard_bank,service_standard_bank_q004,true_false,在门店早班迎宾时，客户刚进门，前台还在低头整理文件。的场景里，第一时间问候客户，主动引导并使用统一话术。是合适的优先动作。,"[{""key"": ""A"", ""text"": ""正确""}, {""key"": ""B"", ""text"": ""错误""}]",A,正确。题干描述的做法符合先控风险、再推进后续动作的原则。
service_standard_bank,service_standard_bank_q005,short_answer,简述该场景下的处理顺序。,,第一时间问候；主动引导客户；使用统一话术。,答案应体现顺序感和责任感，不能跳过前置确认步骤。
service_standard_bank,service_standard_bank_q006,short_answer,为什么不能只采取“先忙完手头事再说”？,,因为这会让首印象差、服务不一致，也无法落实服务规范先体现在第一响应和标准话术上。。,主观题要写出风险和原则两个层面，不要只写口号。
service_standard_bank,service_standard_bank_q007,case_study,门店早班迎宾时，客户刚进门，前台还在低头整理文件。请结合管理场景写出你的处理方案。,,先第一时间问候，再主动引导客户，最后使用统一话术；同时避免先忙完手头事再说，以免首印象差、服务不一致。,案例题强调可执行方案：先定事实与边界，再安排动作和跟进。
service_standard_bank,service_standard_bank_q008,scenario_analysis,请分析门店早班迎宾时，客户刚进门，前台还在低头整理文件。中的主要风险点，并说明如何闭环。,,主要风险是首印象差、服务不一致。闭环上应先第一时间问候，再主动引导客户，并通过使用统一话术或后续跟进确认结果。,分析题要同时覆盖风险识别、动作顺序和结果确认。
service_standard_bank,service_standard_bank_q009,single_choice,客户等待时间比承诺时长更久，前台没有再次说明情况。在这种情况下，最优先的做法是：,"[{""key"": ""A"", ""text"": ""及时说明延迟原因、预计时间和补救安排。""}, {""key"": ""B"", ""text"": ""让客户自己等着""}, {""key"": ""C"", ""text"": ""先不处理，等情况更明显再说""}, {""key"": ""D"", ""text"": ""只口头提醒，不确认执行结果""}]",A,服务时效管理要主动告知进度并减少不确定感。。及时说明延迟原因、预计时间和补救安排。，这样才能先控制住 体验下降、投诉增加。
service_standard_bank,service_standard_bank_q010,single_choice,以下哪项最能体现服务时效管理要主动告知进度并减少不确定感。,"[{""key"": ""A"", ""text"": ""让客户自己等着""}, {""key"": ""B"", ""text"": ""说明延迟原因""}, {""key"": ""C"", ""text"": ""先把事情放一放，等有空再处理""}, {""key"": ""D"", ""text"": ""告知预计时间""}]",B,题目考的是原则落地。说明延迟原因更符合 服务时效管理要主动告知进度并减少不确定感。 的要求。
service_standard_bank,service_standard_bank_q011,multiple_choice,关于客户等待时间比承诺时长更久，前台没有再次说明情况。的处理，以下做法正确的是：,"[{""key"": ""A"", ""text"": ""说明延迟原因""}, {""key"": ""B"", ""text"": ""告知预计时间""}, {""key"": ""C"", ""text"": ""让客户自己等着""}, {""key"": ""D"", ""text"": ""给出补救安排""}]","A,B,D",正确做法应覆盖关键步骤：说明延迟原因、告知预计时间、给出补救安排；让客户自己等着则容易放大 体验下降、投诉增加。
service_standard_bank,service_standard_bank_q012,true_false,在客户等待时间比承诺时长更久，前台没有再次说明情况。的场景里，让客户自己等着也可以作为优先做法。,"[{""key"": ""A"", ""text"": ""正确""}, {""key"": ""B"", ""text"": ""错误""}]",B,错误。这样做会让 体验下降、投诉增加 更容易发生，不符合 服务时效管理要主动告知进度并减少不确定感。。
service_standard_bank,service_standard_bank_q013,short_answer,简述该场景下的处理顺序。,,说明延迟原因；告知预计时间；给出补救安排。,答案应体现顺序感和责任感，不能跳过前置确认步骤。
service_standard_bank,service_standard_bank_q014,short_answer,为什么不能只采取“让客户自己等着”？,,因为这会让体验下降、投诉增加，也无法落实服务时效管理要主动告知进度并减少不确定感。。,主观题要写出风险和原则两个层面，不要只写口号。
service_standard_bank,service_standard_bank_q015,case_study,客户等待时间比承诺时长更久，前台没有再次说明情况。请结合管理场景写出你的处理方案。,,先说明延迟原因，再告知预计时间，最后给出补救安排；同时避免让客户自己等着，以免体验下降、投诉增加。,案例题强调可执行方案：先定事实与边界，再安排动作和跟进。
service_standard_bank,service_standard_bank_q016,scenario_analysis,请分析客户等待时间比承诺时长更久，前台没有再次说明情况。中的主要风险点，并说明如何闭环。,,主要风险是体验下降、投诉增加。闭环上应先说明延迟原因，再告知预计时间，并通过给出补救安排或后续跟进确认结果。,分析题要同时覆盖风险识别、动作顺序和结果确认。
service_standard_bank,service_standard_bank_q017,single_choice,一个服务问题已经处理完，但不同员工给客户的说法前后不一致。在这种情况下，最优先的做法是：,"[{""key"": ""A"", ""text"": ""统一处理口径并复核记录，避免不同员工口径冲突。""}, {""key"": ""B"", ""text"": ""各说各话，按个人习惯处理""}, {""key"": ""C"", ""text"": ""先不处理，等情况更明显再说""}, {""key"": ""D"", ""text"": ""只口头提醒，不确认执行结果""}]",A,服务标准要统一口径、统一动作、统一留痕。。统一处理口径并复核记录，避免不同员工口径冲突。，这样才能先控制住 客户困惑、信任下降。
service_standard_bank,service_standard_bank_q018,single_choice,以下哪项最能体现服务标准要统一口径、统一动作、统一留痕。,"[{""key"": ""A"", ""text"": ""各说各话，按个人习惯处理""}, {""key"": ""B"", ""text"": ""统一处理口径""}, {""key"": ""C"", ""text"": ""先把事情放一放，等有空再处理""}, {""key"": ""D"", ""text"": ""复核记录""}]",B,题目考的是原则落地。统一处理口径更符合 服务标准要统一口径、统一动作、统一留痕。 的要求。
service_standard_bank,service_standard_bank_q019,multiple_choice,关于一个服务问题已经处理完，但不同员工给客户的说法前后不一致。的处理，以下做法正确的是：,"[{""key"": ""A"", ""text"": ""统一处理口径""}, {""key"": ""B"", ""text"": ""复核记录""}, {""key"": ""C"", ""text"": ""各说各话，按个人习惯处理""}, {""key"": ""D"", ""text"": ""保持动作一致""}]","A,B,D",正确做法应覆盖关键步骤：统一处理口径、复核记录、保持动作一致；各说各话，按个人习惯处理则容易放大 客户困惑、信任下降。
service_standard_bank,service_standard_bank_q020,true_false,在一个服务问题已经处理完，但不同员工给客户的说法前后不一致。的场景里，统一处理口径并复核记录，避免不同员工口径冲突。是合适的优先动作。,"[{""key"": ""A"", ""text"": ""正确""}, {""key"": ""B"", ""text"": ""错误""}]",A,正确。题干描述的做法符合先控风险、再推进后续动作的原则。
service_standard_bank,service_standard_bank_q021,short_answer,简述该场景下的处理顺序。,,统一处理口径；复核记录；保持动作一致。,答案应体现顺序感和责任感，不能跳过前置确认步骤。
service_standard_bank,service_standard_bank_q022,short_answer,为什么不能只采取“各说各话，按个人习惯处理”？,,因为这会让客户困惑、信任下降，也无法落实服务标准要统一口径、统一动作、统一留痕。。,主观题要写出风险和原则两个层面，不要只写口号。
service_standard_bank,service_standard_bank_q023,case_study,一个服务问题已经处理完，但不同员工给客户的说法前后不一致。请结合管理场景写出你的处理方案。,,先统一处理口径，再复核记录，最后保持动作一致；同时避免各说各话，按个人习惯处理，以免客户困惑、信任下降。,案例题强调可执行方案：先定事实与边界，再安排动作和跟进。
service_standard_bank,service_standard_bank_q024,scenario_analysis,请分析一个服务问题已经处理完，但不同员工给客户的说法前后不一致。中的主要风险点，并说明如何闭环。,,主要风险是客户困惑、信任下降。闭环上应先统一处理口径，再复核记录，并通过保持动作一致或后续跟进确认结果。,分析题要同时覆盖风险识别、动作顺序和结果确认。
campus_employability_bank,campus_employability_bank_q001,single_choice,在求职面试中，遇到“请做自我介绍”时，最合适的做法是？,"[{""key"": ""A"", ""text"": ""结合岗位要求，突出相关经历和能力。""}, {""key"": ""B"", ""text"": ""只强调自己的兴趣爱好。""}, {""key"": ""C"", ""text"": ""尽量回避自己不会的内容。""}, {""key"": ""D"", ""text"": ""把经历适当夸大。""}]",A,自我介绍要围绕岗位要求展开，突出匹配度。
campus_employability_bank,campus_employability_bank_q002,single_choice,收到招聘信息后，想判断自己是否适合该岗位，最应该先看什么？,"[{""key"": ""A"", ""text"": ""只强调自己的兴趣爱好。""}, {""key"": ""B"", ""text"": ""尽量回避自己不会的内容。""}, {""key"": ""C"", ""text"": ""把经历适当夸大。""}, {""key"": ""D"", ""text"": ""结合岗位要求，突出相关经历和能力。""}]",D,先看岗位要求，能帮助判断是否匹配。
campus_employability_bank,campus_employability_bank_q003,single_choice,简历中“项目经历”部分最重要的作用是？,"[{""key"": ""A"", ""text"": ""尽量回避自己不会的内容。""}, {""key"": ""B"", ""text"": ""把经历适当夸大。""}, {""key"": ""C"", ""text"": ""结合岗位要求，突出相关经历和能力。""}, {""key"": ""D"", ""text"": ""只强调自己的兴趣爱好。""}]",C,项目经历能展示你做过什么、会什么。
campus_employability_bank,campus_employability_bank_q004,single_choice,参加群面时，遇到不同意见，比较好的做法是？,"[{""key"": ""A"", ""text"": ""等别人安排好再开始。""}, {""key"": ""B"", ""text"": ""先确认分工，再与同伴及时沟通。""}, {""key"": ""C"", ""text"": ""尽量一个人包办全部任务。""}, {""key"": ""D"", ""text"": ""只做自己喜欢的部分。""}]",B,群面强调协作和沟通，不宜只顾个人表现。
campus_employability_bank,campus_employability_bank_q005,single_choice,团队协作中，如果你负责的部分有疑问，最好的处理方式是？,"[{""key"": ""A"", ""text"": ""先确认分工，再与同伴及时沟通。""}, {""key"": ""B"", ""text"": ""尽量一个人包办全部任务。""}, {""key"": ""C"", ""text"": ""只做自己喜欢的部分。""}, {""key"": ""D"", ""text"": ""等别人安排好再开始。""}]",A,及时沟通比自己硬扛更有效。
campus_employability_bank,campus_employability_bank_q006,single_choice,老师提醒你课堂展示时间有限，你最该优先做什么？,"[{""key"": ""A"", ""text"": ""想到什么就先做什么。""}, {""key"": ""B"", ""text"": ""把所有任务都拖到最后一天。""}, {""key"": ""C"", ""text"": ""只处理最容易的任务。""}, {""key"": ""D"", ""text"": ""按轻重缓急排序，并给任务设定截止时间。""}]",D,时间有限时，先抓重点内容。
campus_employability_bank,campus_employability_bank_q007,single_choice,面对多个校内活动和课程任务同时到来时，应该怎样安排？,"[{""key"": ""A"", ""text"": ""把所有任务都拖到最后一天。""}, {""key"": ""B"", ""text"": ""只处理最容易的任务。""}, {""key"": ""C"", ""text"": ""按轻重缓急排序，并给任务设定截止时间。""}, {""key"": ""D"", ""text"": ""想到什么就先做什么。""}]",C,按优先级排序是最稳妥的方法。
campus_employability_bank,campus_employability_bank_q008,single_choice,收到导师的修改建议后，最值得坚持的态度是？,"[{""key"": ""A"", ""text"": ""先转移话题再说。""}, {""key"": ""B"", ""text"": ""记录反馈并据此改进。""}, {""key"": ""C"", ""text"": ""把反馈当作否定就直接忽略。""}, {""key"": ""D"", ""text"": ""只解释原因，不做调整。""}]",B,成长型做法是吸收反馈并改进。
campus_employability_bank,campus_employability_bank_q009,single_choice,在准备校招时，把自己的优势与目标岗位对齐，主要是为了？,"[{""key"": ""A"", ""text"": ""只强调自己的兴趣爱好。""}, {""key"": ""B"", ""text"": ""尽量回避自己不会的内容。""}, {""key"": ""C"", ""text"": ""把经历适当夸大。""}, {""key"": ""D"", ""text"": ""结合岗位要求，突出相关经历和能力。""}]",D,对齐岗位能提升求职表达的针对性。
campus_employability_bank,campus_employability_bank_q010,single_choice,小组项目中，想避免临近截止日期才发现进度落后，最好提前做什么？,"[{""key"": ""A"", ""text"": ""按轻重缓急排序，并给任务设定截止时间。""}, {""key"": ""B"", ""text"": ""想到什么就先做什么。""}, {""key"": ""C"", ""text"": ""把所有任务都拖到最后一天。""}, {""key"": ""D"", ""text"": ""只处理最容易的任务。""}]",A,阶段性规划能减少最后时刻的风险。
campus_employability_bank,campus_employability_bank_q011,single_choice,同学在模拟面试中指出你表达太散，下一步更合适的是？,"[{""key"": ""A"", ""text"": ""只解释原因，不做调整。""}, {""key"": ""B"", ""text"": ""先转移话题再说。""}, {""key"": ""C"", ""text"": ""记录反馈并据此改进。""}, {""key"": ""D"", ""text"": ""把反馈当作否定就直接忽略。""}]",C,反馈后做结构化调整最有效。
campus_employability_bank,campus_employability_bank_q012,single_choice,实习岗位强调沟通能力，你在回答问题时更应该展示什么？,"[{""key"": ""A"", ""text"": ""结合岗位要求，突出相关经历和能力。""}, {""key"": ""B"", ""text"": ""只强调自己的兴趣爱好。""}, {""key"": ""C"", ""text"": ""尽量回避自己不会的内容。""}, {""key"": ""D"", ""text"": ""把经历适当夸大。""}]",A,用具体经历证明能力比空讲更有说服力。
campus_employability_bank,campus_employability_bank_q013,single_choice,团队中有人负责协调，你最应该配合哪一项要求？,"[{""key"": ""A"", ""text"": ""尽量一个人包办全部任务。""}, {""key"": ""B"", ""text"": ""只做自己喜欢的部分。""}, {""key"": ""C"", ""text"": ""等别人安排好再开始。""}, {""key"": ""D"", ""text"": ""先确认分工，再与同伴及时沟通。""}]",D,协作中拖延会影响整体节奏。
campus_employability_bank,campus_employability_bank_q014,single_choice,如果你要在一天内完成课程作业、社团任务和简历修改，最合理的方式是？,"[{""key"": ""A"", ""text"": ""按轻重缓急排序，并给任务设定截止时间。""}, {""key"": ""B"", ""text"": ""想到什么就先做什么。""}, {""key"": ""C"", ""text"": ""把所有任务都拖到最后一天。""}, {""key"": ""D"", ""text"": ""只处理最容易的任务。""}]",A,先排序再执行，效率最高。
campus_employability_bank,campus_employability_bank_q015,single_choice,参加完宣讲会后，记录自己的疑问并及时整理，主要有助于？,"[{""key"": ""A"", ""text"": ""记录反馈并据此改进。""}, {""key"": ""B"", ""text"": ""把反馈当作否定就直接忽略。""}, {""key"": ""C"", ""text"": ""只解释原因，不做调整。""}, {""key"": ""D"", ""text"": ""先转移话题再说。""}]",A,复盘能把零散信息变成可行动的改进点。
campus_employability_bank,campus_employability_bank_q016,single_choice,面试官问你“为什么选择我们”，最合适的回答思路是？,"[{""key"": ""A"", ""text"": ""结合岗位要求，突出相关经历和能力。""}, {""key"": ""B"", ""text"": ""只强调自己的兴趣爱好。""}, {""key"": ""C"", ""text"": ""尽量回避自己不会的内容。""}, {""key"": ""D"", ""text"": ""把经历适当夸大。""}]",A,动机表达应结合岗位和公司特点。
campus_employability_bank,campus_employability_bank_q017,single_choice,和同学合作做展示时，若分工不清，最先要做的是？,"[{""key"": ""A"", ""text"": ""先确认分工，再与同伴及时沟通。""}, {""key"": ""B"", ""text"": ""尽量一个人包办全部任务。""}, {""key"": ""C"", ""text"": ""只做自己喜欢的部分。""}, {""key"": ""D"", ""text"": ""等别人安排好再开始。""}]",A,先明确分工，合作才顺畅。
campus_employability_bank,campus_employability_bank_q018,single_choice,在学期末同时准备考试和求职材料时，最值得采用的策略是？,"[{""key"": ""A"", ""text"": ""按轻重缓急排序，并给任务设定截止时间。""}, {""key"": ""B"", ""text"": ""想到什么就先做什么。""}, {""key"": ""C"", ""text"": ""把所有任务都拖到最后一天。""}, {""key"": ""D"", ""text"": ""只处理最容易的任务。""}]",A,分阶段推进能避免两头都顾不好。
campus_employability_bank,campus_employability_bank_q019,single_choice,被提醒邮件语气过于随意后，你下一次应重点改进什么？,"[{""key"": ""A"", ""text"": ""记录反馈并据此改进。""}, {""key"": ""B"", ""text"": ""把反馈当作否定就直接忽略。""}, {""key"": ""C"", ""text"": ""只解释原因，不做调整。""}, {""key"": ""D"", ""text"": ""先转移话题再说。""}]",A,职业沟通要注意规范表达。
campus_employability_bank,campus_employability_bank_q020,single_choice,准备求职作品集时，最能体现专业度的是？,"[{""key"": ""A"", ""text"": ""结合岗位要求，突出相关经历和能力。""}, {""key"": ""B"", ""text"": ""只强调自己的兴趣爱好。""}, {""key"": ""C"", ""text"": ""尽量回避自己不会的内容。""}, {""key"": ""D"", ""text"": ""把经历适当夸大。""}]",A,作品集应体现过程、成果和思考。
campus_employability_bank,campus_employability_bank_q021,single_choice,小组讨论中，有人提出新思路，你更好的回应是？,"[{""key"": ""A"", ""text"": ""先确认分工，再与同伴及时沟通。""}, {""key"": ""B"", ""text"": ""尽量一个人包办全部任务。""}, {""key"": ""C"", ""text"": ""只做自己喜欢的部分。""}, {""key"": ""D"", ""text"": ""等别人安排好再开始。""}]",A,先接住意见，再补充讨论。
campus_employability_bank,campus_employability_bank_q022,single_choice,面对多项待办事项，最能减少遗漏的做法是？,"[{""key"": ""A"", ""text"": ""按轻重缓急排序，并给任务设定截止时间。""}, {""key"": ""B"", ""text"": ""想到什么就先做什么。""}, {""key"": ""C"", ""text"": ""把所有任务都拖到最后一天。""}, {""key"": ""D"", ""text"": ""只处理最容易的任务。""}]",A,清单化管理能提升执行稳定性。
campus_employability_bank,campus_employability_bank_q023,single_choice,如果实习反馈指出你记录不够完整，最该调整的是？,"[{""key"": ""A"", ""text"": ""记录反馈并据此改进。""}, {""key"": ""B"", ""text"": ""把反馈当作否定就直接忽略。""}, {""key"": ""C"", ""text"": ""只解释原因，不做调整。""}, {""key"": ""D"", ""text"": ""先转移话题再说。""}]",A,及时补充记录能提升后续表现。
campus_employability_bank,campus_employability_bank_q024,single_choice,在展示个人优势时，最容易让招聘方信服的方式是？,"[{""key"": ""A"", ""text"": ""结合岗位要求，突出相关经历和能力。""}, {""key"": ""B"", ""text"": ""只强调自己的兴趣爱好。""}, {""key"": ""C"", ""text"": ""尽量回避自己不会的内容。""}, {""key"": ""D"", ""text"": ""把经历适当夸大。""}]",A,具体案例比抽象形容更有说服力。
internship_preparation_bank,internship_preparation_bank_q001,single_choice,投递实习岗位前，最应该先做的准备是？,"[{""key"": ""A"", ""text"": ""只强调自己的兴趣爱好。""}, {""key"": ""B"", ""text"": ""尽量回避自己不会的内容。""}, {""key"": ""C"", ""text"": ""把经历适当夸大。""}, {""key"": ""D"", ""text"": ""结合岗位要求，突出相关经历和能力。""}]",D,投递前先对照岗位要求检查材料。
internship_preparation_bank,internship_preparation_bank_q002,single_choice,准备实习简历时，最值得优先呈现的是？,"[{""key"": ""A"", ""text"": ""结合岗位要求，突出相关经历和能力。""}, {""key"": ""B"", ""text"": ""只强调自己的兴趣爱好。""}, {""key"": ""C"", ""text"": ""尽量回避自己不会的内容。""}, {""key"": ""D"", ""text"": ""把经历适当夸大。""}]",A,简历要突出与岗位相关的经历。
internship_preparation_bank,internship_preparation_bank_q003,single_choice,给企业发送邮件询问面试安排时，最合适的是？,"[{""key"": ""A"", ""text"": ""只解释原因，不做调整。""}, {""key"": ""B"", ""text"": ""先转移话题再说。""}, {""key"": ""C"", ""text"": ""记录反馈并据此改进。""}, {""key"": ""D"", ""text"": ""把反馈当作否定就直接忽略。""}]",C,职业邮件要简洁、明确、礼貌。
internship_preparation_bank,internship_preparation_bank_q004,single_choice,面试前一天，最稳妥的准备方式是？,"[{""key"": ""A"", ""text"": ""只处理最容易的任务。""}, {""key"": ""B"", ""text"": ""按轻重缓急排序，并给任务设定截止时间。""}, {""key"": ""C"", ""text"": ""想到什么就先做什么。""}, {""key"": ""D"", ""text"": ""把所有任务都拖到最后一天。""}]",B,提前规划能降低现场失误。
internship_preparation_bank,internship_preparation_bank_q005,single_choice,实习第一天到岗，你最应优先了解什么？,"[{""key"": ""A"", ""text"": ""按轻重缓急排序，并给任务设定截止时间。""}, {""key"": ""B"", ""text"": ""想到什么就先做什么。""}, {""key"": ""C"", ""text"": ""把所有任务都拖到最后一天。""}, {""key"": ""D"", ""text"": ""只处理最容易的任务。""}]",A,先熟悉流程和职责，能更快进入状态。
internship_preparation_bank,internship_preparation_bank_q006,single_choice,收到实习通知后，若需要确认到岗时间，最合适的做法是？,"[{""key"": ""A"", ""text"": ""把反馈当作否定就直接忽略。""}, {""key"": ""B"", ""text"": ""只解释原因，不做调整。""}, {""key"": ""C"", ""text"": ""先转移话题再说。""}, {""key"": ""D"", ""text"": ""记录反馈并据此改进。""}]",D,及时确认信息体现职业沟通意识。
internship_preparation_bank,internship_preparation_bank_q007,single_choice,实习中遇到不会的工具，最好的处理方式是？,"[{""key"": ""A"", ""text"": ""记录反馈并据此改进。""}, {""key"": ""B"", ""text"": ""把反馈当作否定就直接忽略。""}, {""key"": ""C"", ""text"": ""只解释原因，不做调整。""}, {""key"": ""D"", ""text"": ""先转移话题再说。""}]",A,先学会基础，再在任务中练习。
internship_preparation_bank,internship_preparation_bank_q008,single_choice,主管让你提交周报，周报最重要的内容是？,"[{""key"": ""A"", ""text"": ""按轻重缓急排序，并给任务设定截止时间。""}, {""key"": ""B"", ""text"": ""想到什么就先做什么。""}, {""key"": ""C"", ""text"": ""把所有任务都拖到最后一天。""}, {""key"": ""D"", ""text"": ""只处理最容易的任务。""}]",A,周报应体现进展、问题和下一步计划。
internship_preparation_bank,internship_preparation_bank_q009,single_choice,参加实习面试时，回答项目经历最关键的是？,"[{""key"": ""A"", ""text"": ""结合岗位要求，突出相关经历和能力。""}, {""key"": ""B"", ""text"": ""只强调自己的兴趣爱好。""}, {""key"": ""C"", ""text"": ""尽量回避自己不会的内容。""}, {""key"": ""D"", ""text"": ""把经历适当夸大。""}]",A,讲清背景、行动和结果最能说明能力。
